graph_id,node_id,label,train_mask,val_mask,test_mask,feat_feature_00,feat_feature_01,feat_feature_02,feat_feature_03,feat_feature_04,X,Y,Z
0,84,0,True,False,False,0.0,0.0,0.0,1.0,0.0,54.044719,65.984205,70.875
0,85,0,True,False,False,0.0,0.0,0.0,1.0,0.0,71.019722,65.984205,154.824997
0,86,0,True,False,False,0.0,0.0,0.0,1.0,0.0,37.069717,72.784206,45.325001
0,87,0,True,False,False,0.0,0.0,0.0,1.0,0.0,45.644718,72.784207,154.824997
0,88,0,True,False,False,0.0,0.0,0.0,1.0,0.0,62.444721,72.784206,27.075
0,89,0,True,False,False,0.0,0.0,0.0,1.0,0.0,71.019722,72.784206,67.225002
0,90,0,True,False,False,0.0,0.0,0.0,1.0,0.0,62.444721,65.984205,118.325001
0,91,0,True,False,False,0.0,0.0,0.0,1.0,0.0,45.644718,65.984205,27.075
0,92,0,True,False,False,0.0,0.0,0.0,1.0,0.0,45.644718,72.784206,56.274999
0,93,0,True,False,False,0.0,0.0,0.0,1.0,0.0,72.41972,81.359203,81.825001
0,94,0,True,False,False,0.0,0.0,0.0,1.0,0.0,72.41972,81.359203,125.625
0,95,0,True,False,False,0.0,0.0,0.0,1.0,0.0,62.444721,72.784207,12.475
0,96,0,True,False,False,0.0,0.0,0.0,1.0,0.0,45.644718,72.784207,103.725003
0,97,0,True,False,False,0.0,0.0,0.0,1.0,0.0,71.019722,65.984205,56.274999
0,98,0,True,False,False,1.0,0.0,0.0,0.0,0.0,79.769722,91.359204,-0.739751
0,99,0,True,False,False,0.0,0.0,0.0,1.0,0.0,35.669718,81.359203,129.275002
0,100,0,True,False,False,0.0,0.0,0.0,1.0,0.0,37.069717,65.984205,45.325001
0,101,0,True,False,False,0.0,0.0,0.0,1.0,0.0,54.04472,72.784207,78.174999
0,102,0,True,False,False,0.0,0.0,0.0,1.0,0.0,45.644718,72.784206,78.174999
0,103,0,True,False,False,0.0,0.0,0.0,1.0,0.0,62.444721,72.784206,92.774997
0,104,0,True,False,False,0.0,0.0,0.0,1.0,0.0,45.644718,72.784206,34.375
0,105,0,True,False,False,0.0,0.0,0.0,1.0,0.0,71.019722,72.784206,143.875
0,106,0,True,False,False,0.0,0.0,0.0,1.0,0.0,37.069717,65.984205,16.125
0,107,0,True,False,False,0.0,0.0,0.0,1.0,0.0,54.04472,72.784206,143.875
0,108,0,True,False,False,0.0,0.0,0.0,1.0,0.0,62.444721,72.784206,100.075001
0,109,0,True,False,False,0.0,0.0,0.0,1.0,0.0,45.644718,65.984205,147.525002
0,110,0,True,False,False,0.0,0.0,0.0,1.0,0.0,37.069717,65.984205,147.525001
0,111,0,True,False,False,0.0,0.0,0.0,1.0,0.0,37.069717,72.784206,34.375
0,112,0,True,False,False,0.0,0.0,0.0,1.0,0.0,45.644718,65.984205,81.825001
0,113,0,True,False,False,0.0,0.0,0.0,1.0,0.0,71.019722,72.784207,8.5
0,114,0,True,False,False,0.0,0.0,0.0,1.0,0.0,37.069717,72.784206,27.075
0,115,0,True,False,False,0.0,0.0,0.0,1.0,0.0,62.444721,65.984205,74.524997
0,116,0,True,False,False,0.0,0.0,0.0,1.0,0.0,45.644718,65.984205,118.325001
0,117,0,True,False,False,0.0,0.0,0.0,1.0,0.0,62.444721,65.984205,81.825001
0,118,0,True,False,False,0.0,0.0,0.0,1.0,0.0,71.019722,65.984205,92.774997
0,119,0,True,False,False,0.0,0.0,0.0,1.0,0.0,37.069717,65.984205,78.174999
0,120,0,True,False,False,0.0,0.0,0.0,1.0,0.0,62.444721,72.784207,151.175003
0,121,0,True,False,False,0.0,0.0,0.0,1.0,0.0,37.069717,72.784206,143.875
0,122,0,True,False,False,0.0,0.0,0.0,1.0,0.0,71.019722,72.784207,27.075
0,123,0,True,False,False,0.0,0.0,0.0,1.0,0.0,71.019722,72.784206,114.674999
0,124,0,True,False,False,0.0,0.0,0.0,1.0,0.0,45.644718,65.984205,132.925003
0,125,0,True,False,False,0.0,0.0,0.0,1.0,0.0,37.069717,65.984205,140.224998
0,126,0,True,False,False,0.0,0.0,0.0,1.0,0.0,54.044719,72.784206,118.325001
0,127,0,True,False,False,0.0,1.0,0.0,0.0,0.0,66.644718,70.359204,3.175
0,128,0,True,False,False,0.0,0.0,0.0,1.0,0.0,72.41972,81.359203,132.925003
0,129,0,True,False,False,0.0,0.0,0.0,1.0,0.0,37.069717,72.784206,59.924999
0,130,0,True,False,False,0.0,0.0,0.0,1.0,0.0,71.019722,72.784206,52.625
0,131,0,True,False,False,0.0,0.0,0.0,1.0,0.0,54.044719,65.984205,96.424999
0,132,0,True,False,False,0.0,0.0,0.0,1.0,0.0,71.019722,65.984205,59.924999
0,133,0,True,False,False,0.0,0.0,0.0,1.0,0.0,45.644718,72.784206,38.024999
0,134,0,True,False,False,0.0,0.0,0.0,1.0,0.0,72.41972,81.359204,78.174999
0,135,0,True,False,False,0.0,0.0,0.0,1.0,0.0,35.669718,81.359204,118.325001
0,136,0,True,False,False,0.0,0.0,0.0,1.0,0.0,45.644718,72.784206,70.875
0,137,0,True,False,False,0.0,0.0,0.0,1.0,0.0,71.019722,72.784206,154.824997
0,138,0,True,False,False,0.0,0.0,0.0,1.0,0.0,37.069717,65.984205,41.674999
0,139,0,True,False,False,0.0,0.0,0.0,1.0,0.0,71.019722,65.984205,136.574997
0,140,0,True,False,False,0.0,0.0,0.0,1.0,0.0,62.444721,72.784206,19.775001
0,141,0,True,False,False,0.0,0.0,0.0,1.0,0.0,54.044719,65.984205,19.775001
0,142,0,True,False,False,0.0,0.0,0.0,1.0,0.0,62.444721,72.784206,85.475002
0,143,0,True,False,False,0.0,0.0,0.0,1.0,0.0,72.419719,81.359203,151.175003
0,144,0,True,False,False,0.0,0.0,0.0,1.0,0.0,35.669717,81.359203,103.725003
0,145,0,True,False,False,0.0,0.0,0.0,1.0,0.0,72.41972,81.359204,147.525002
0,146,0,True,False,False,0.0,0.0,0.0,1.0,0.0,54.044719,72.784207,74.524997
0,147,0,True,False,False,0.0,0.0,0.0,1.0,0.0,62.444721,72.784206,121.975003
0,148,0,True,False,False,0.0,0.0,0.0,1.0,0.0,35.669717,81.359204,38.025
0,149,0,True,False,False,0.0,0.0,0.0,1.0,0.0,45.644718,72.784206,92.774997
0,150,0,True,False,False,0.0,0.0,0.0,1.0,0.0,71.019722,65.984205,111.024998
0,151,0,True,False,False,0.0,0.0,0.0,1.0,0.0,37.069717,72.784206,96.424999
0,152,0,True,False,False,1.0,0.0,0.0,0.0,0.0,62.444721,57.234203,-0.739751
0,153,0,True,False,False,0.0,0.0,0.0,1.0,0.0,71.019722,65.984205,143.875
0,154,0,True,False,False,0.0,0.0,0.0,1.0,0.0,62.444721,65.984205,136.574997
0,155,0,True,False,False,0.0,0.0,0.0,1.0,0.0,37.069717,72.784206,38.024999
0,156,0,True,False,False,1.0,0.0,0.0,0.0,0.0,54.044719,91.359203,-0.739751
0,157,0,True,False,False,0.0,0.0,0.0,1.0,0.0,54.04472,72.784206,96.424999
0,158,0,True,False,False,0.0,0.0,0.0,1.0,0.0,37.069717,65.984205,59.924999
0,159,0,True,False,False,0.0,0.0,0.0,1.0,0.0,45.644718,65.984205,8.5
0,160,0,True,False,False,0.0,0.0,0.0,1.0,0.0,45.644718,65.984205,151.175003
0,161,0,True,False,False,0.0,0.0,0.0,1.0,0.0,54.044719,65.984205,81.825001
0,162,0,True,False,False,0.0,0.0,0.0,1.0,0.0,71.019722,72.784206,74.524997
0,163,0,True,False,False,0.0,0.0,0.0,1.0,0.0,72.41972,81.359203,154.824997
0,164,0,True,False,False,0.0,0.0,0.0,1.0,0.0,71.019722,65.984205,12.475
0,165,0,True,False,False,0.0,0.0,0.0,1.0,0.0,35.669718,81.359203,132.925003
0,166,0,True,False,False,0.0,0.0,0.0,1.0,0.0,37.069717,65.984205,107.375
0,167,0,True,False,False,0.0,0.0,0.0,1.0,0.0,71.019722,72.784207,38.025
0,168,0,True,False,False,1.0,0.0,0.0,0.0,0.0,28.319718,74.559204,-0.739751
0,169,0,True,False,False,1.0,0.0,0.0,0.0,0.0,71.019722,74.559204,-0.739751
0,170,0,True,False,False,0.0,0.0,0.0,1.0,0.0,35.669717,81.359204,92.774997
0,171,0,True,False,False,0.0,0.0,0.0,1.0,0.0,72.41972,81.359204,59.924999
0,172,0,True,False,False,0.0,0.0,0.0,1.0,0.0,54.04472,65.984205,114.674999
0,173,0,True,False,False,0.0,0.0,0.0,1.0,0.0,54.044719,72.784207,103.725003
0,174,0,True,False,False,0.0,1.0,0.0,0.0,0.0,33.044717,87.159202,3.175
0,175,0,True,False,False,1.0,0.0,0.0,0.0,0.0,79.769722,82.959202,-0.739751
0,176,0,True,False,False,0.0,0.0,0.0,1.0,0.0,37.069717,65.984205,136.574997
0,177,0,True,False,False,0.0,0.0,0.0,1.0,0.0,45.644718,72.784206,118.325001
0,178,0,True,False,False,0.0,0.0,0.0,1.0,0.0,37.069717,72.784206,140.224998
0,179,0,True,False,False,0.0,0.0,0.0,0.0,1.0,41.444719,81.359952,78.496677
0,180,0,True,False,False,0.0,1.0,0.0,0.0,0.0,49.844718,61.959204,3.175
0,181,0,True,False,False,1.0,0.0,0.0,0.0,0.0,37.069717,65.984205,-0.739751
0,182,0,True,False,False,0.0,0.0,0.0,1.0,0.0,62.444721,65.984205,111.024997
0,183,0,True,False,False,0.0,0.0,0.0,1.0,0.0,62.444721,65.984205,23.425
0,184,0,True,False,False,0.0,0.0,0.0,1.0,0.0,37.069717,72.784206,12.475
0,185,0,True,False,False,0.0,0.0,0.0,1.0,0.0,62.444721,65.984205,121.975002
0,186,0,True,False,False,0.0,0.0,0.0,1.0,0.0,72.419719,81.359203,70.875
0,187,0,True,False,False,0.0,0.0,0.0,1.0,0.0,72.419719,81.359204,63.575001
0,188,0,True,False,False,0.0,0.0,0.0,1.0,0.0,72.419719,81.359203,27.075
0,189,0,True,False,False,0.0,0.0,0.0,1.0,0.0,37.069717,65.984205,96.424999
0,190,0,True,False,False,0.0,0.0,0.0,0.0,1.0,66.644718,81.359952,78.496678
0,191,0,True,False,False,0.0,0.0,0.0,1.0,0.0,71.019722,72.784206,59.924999
0,192,0,True,False,False,0.0,0.0,0.0,1.0,0.0,54.04472,65.984205,41.674999
0,193,0,True,False,False,0.0,0.0,0.0,1.0,0.0,62.444721,65.984205,92.774997
0,194,0,True,False,False,0.0,0.0,0.0,1.0,0.0,35.669717,81.359203,121.975002
0,195,0,True,False,False,0.0,0.0,0.0,1.0,0.0,37.069717,65.984205,67.225002
0,196,0,True,False,False,0.0,0.0,0.0,1.0,0.0,71.019722,65.984205,67.225003
0,197,0,True,False,False,0.0,0.0,0.0,1.0,0.0,45.644718,65.984205,23.425
0,198,0,True,False,False,0.0,0.0,0.0,1.0,0.0,54.044719,65.984205,48.975001
0,199,0,True,False,False,0.0,0.0,0.0,1.0,0.0,54.04472,72.784206,114.674999
0,200,0,True,False,False,0.0,0.0,0.0,1.0,0.0,37.069717,72.784206,8.5
0,201,0,True,False,False,0.0,0.0,0.0,1.0,0.0,62.444721,65.984205,38.024999
0,202,0,True,False,False,0.0,0.0,0.0,1.0,0.0,62.444721,72.784207,59.924999
0,203,0,True,False,False,0.0,0.0,0.0,1.0,0.0,71.019722,72.784206,16.125
0,204,0,True,False,False,0.0,0.0,0.0,1.0,0.0,37.069717,72.784206,147.525002
0,205,0,True,False,False,0.0,0.0,0.0,1.0,0.0,62.444721,72.784206,30.725
0,206,0,True,False,False,0.0,0.0,0.0,1.0,0.0,54.044719,72.784206,38.024999
0,207,0,True,False,False,0.0,0.0,0.0,1.0,0.0,62.444721,65.984205,16.125
0,208,0,True,False,False,0.0,0.0,0.0,1.0,0.0,37.069717,65.984205,23.425
0,209,0,True,False,False,0.0,1.0,0.0,0.0,0.0,41.444719,61.959204,3.175
0,210,0,True,False,False,0.0,0.0,0.0,1.0,0.0,37.069717,65.984205,70.875
0,211,0,True,False,False,0.0,0.0,0.0,1.0,0.0,71.019722,72.784206,78.174999
0,212,0,True,False,False,0.0,0.0,0.0,1.0,0.0,37.069717,65.984205,48.975001
0,213,0,True,False,False,0.0,0.0,0.0,1.0,0.0,37.069717,72.784206,100.075001
0,214,0,True,False,False,0.0,0.0,0.0,1.0,0.0,71.019722,65.984205,16.125001
0,215,0,True,False,False,0.0,1.0,0.0,0.0,0.0,66.644718,78.759205,3.175
0,216,0,True,False,False,0.0,0.0,0.0,1.0,0.0,37.069717,65.984205,74.524997
0,217,0,True,False,False,0.0,0.0,0.0,1.0,0.0,71.019722,72.784206,129.275002
0,218,0,True,False,False,0.0,0.0,0.0,1.0,0.0,71.019722,65.984205,103.725002
0,219,0,True,False,False,0.0,0.0,0.0,1.0,0.0,71.019722,65.984205,89.125
0,220,0,True,False,False,0.0,0.0,0.0,1.0,0.0,45.644718,65.984205,19.775
0,221,0,True,False,False,1.0,0.0,0.0,0.0,0.0,71.019722,91.359204,-0.739751
0,222,0,True,False,False,0.0,0.0,0.0,1.0,0.0,54.04472,65.984205,52.625
0,223,0,True,False,False,0.0,0.0,0.0,1.0,0.0,45.644718,65.984205,107.375
0,224,0,True,False,False,0.0,0.0,0.0,1.0,0.0,37.069717,72.784207,129.275001
0,225,0,True,False,False,0.0,0.0,0.0,1.0,0.0,72.41972,81.359203,85.475003
0,226,0,True,False,False,0.0,0.0,0.0,1.0,0.0,45.644718,72.784207,67.225003
0,227,0,True,False,False,0.0,0.0,0.0,1.0,0.0,62.444721,72.784206,52.625
0,228,0,True,False,False,0.0,0.0,0.0,1.0,0.0,37.069717,65.984205,38.024999
0,229,0,True,False,False,0.0,0.0,0.0,1.0,0.0,71.019722,65.984205,114.674999
0,230,0,True,False,False,1.0,0.0,0.0,0.0,0.0,37.069717,57.234203,-0.739751
0,231,0,True,False,False,1.0,0.0,0.0,0.0,0.0,28.319718,57.234203,-0.739751
0,232,0,True,False,False,0.0,0.0,0.0,1.0,0.0,54.044719,65.984205,125.625
0,233,0,True,False,False,0.0,0.0,0.0,1.0,0.0,45.644718,65.984205,59.924999
0,234,0,True,False,False,0.0,0.0,0.0,1.0,0.0,71.019722,65.984205,100.075001
0,235,0,True,False,False,0.0,0.0,0.0,1.0,0.0,62.444721,72.784206,140.224999
0,236,0,True,False,False,0.0,0.0,0.0,1.0,0.0,72.419719,81.359204,16.125
0,237,0,True,False,False,0.0,0.0,0.0,0.0,1.0,54.044718,81.359204,78.474999
0,238,0,True,False,False,0.0,0.0,0.0,1.0,0.0,37.069717,72.784206,154.824997
0,239,0,True,False,False,0.0,0.0,0.0,1.0,0.0,62.444721,65.984205,52.625
0,240,0,True,False,False,0.0,0.0,0.0,1.0,0.0,54.04472,65.984205,92.774997
0,241,0,True,False,False,0.0,0.0,0.0,1.0,0.0,62.444721,65.984205,107.375
0,242,0,True,False,False,0.0,0.0,0.0,1.0,0.0,35.669717,81.359203,107.375
0,243,0,True,False,False,0.0,0.0,0.0,1.0,0.0,54.044719,65.984205,16.125
0,244,0,True,False,False,0.0,0.0,0.0,1.0,0.0,62.444721,65.984205,132.925003
0,245,0,True,False,False,0.0,0.0,0.0,1.0,0.0,45.644718,65.984205,140.224999
0,246,0,True,False,False,0.0,0.0,0.0,1.0,0.0,45.644718,65.984205,78.174999
0,247,0,True,False,False,0.0,1.0,0.0,0.0,0.0,75.044719,87.159202,3.175
0,248,0,True,False,False,0.0,0.0,0.0,1.0,0.0,62.444721,65.984205,67.225003
0,249,0,True,False,False,0.0,0.0,0.0,1.0,0.0,37.069717,72.784206,52.625
0,250,0,True,False,False,0.0,0.0,0.0,1.0,0.0,54.04472,65.984205,129.275002
0,251,0,True,False,False,0.0,0.0,0.0,1.0,0.0,37.069717,65.984205,8.5
0,252,0,True,False,False,0.0,1.0,0.0,0.0,0.0,75.044719,78.759205,3.175
0,253,0,True,False,False,0.0,0.0,0.0,1.0,0.0,35.669717,81.359203,85.475002
0,254,0,True,False,False,0.0,0.0,0.0,1.0,0.0,62.444721,72.784207,132.925003
0,255,0,True,False,False,0.0,0.0,0.0,1.0,0.0,35.669717,81.359204,100.075001
0,256,0,True,False,False,0.0,0.0,0.0,1.0,0.0,62.444721,72.784206,45.325001
0,257,0,True,False,False,0.0,0.0,0.0,1.0,0.0,62.444721,65.984205,89.125
0,258,0,True,False,False,1.0,0.0,0.0,0.0,0.0,62.444721,65.984205,-0.739751
0,259,0,True,False,False,0.0,0.0,0.0,1.0,0.0,37.069717,65.984205,151.175003
0,260,0,True,False,False,0.0,0.0,0.0,1.0,0.0,37.069717,65.984205,103.725003
0,261,0,True,False,False,0.0,0.0,0.0,1.0,0.0,72.419719,81.359203,19.775001
0,262,0,True,False,False,0.0,0.0,0.0,1.0,0.0,54.044719,72.784206,151.175003
0,263,0,True,False,False,0.0,0.0,0.0,1.0,0.0,54.044719,65.984205,140.224999
0,264,0,True,False,False,0.0,0.0,0.0,1.0,0.0,54.044719,65.984205,23.425
0,265,0,True,False,False,0.0,0.0,0.0,1.0,0.0,35.669717,81.359203,81.825001
0,266,0,True,False,False,0.0,0.0,0.0,1.0,0.0,62.444721,72.784206,74.524998
0,267,0,True,False,False,0.0,0.0,0.0,1.0,0.0,54.044719,72.784206,23.425
0,268,0,True,False,False,0.0,0.0,0.0,1.0,0.0,54.044719,72.784206,92.774997
0,269,0,True,False,False,0.0,0.0,0.0,1.0,0.0,54.044719,65.984205,136.574997
0,270,0,True,False,False,0.0,0.0,0.0,1.0,0.0,62.444721,72.784207,147.525002
0,271,0,True,False,False,0.0,0.0,0.0,1.0,0.0,54.04472,65.984205,27.075
0,272,0,True,False,False,0.0,0.0,0.0,1.0,0.0,35.669718,81.359204,27.075
0,273,0,True,False,False,1.0,0.0,0.0,0.0,0.0,45.644718,91.359203,-0.739751
0,274,0,True,False,False,0.0,0.0,0.0,1.0,0.0,35.669718,81.359204,56.274999
0,275,0,True,False,False,0.0,0.0,0.0,1.0,0.0,37.069717,72.784206,81.825001
0,276,0,True,False,False,0.0,0.0,0.0,1.0,0.0,54.044719,65.984205,63.575001
0,277,0,True,False,False,0.0,0.0,0.0,1.0,0.0,54.044719,72.784206,48.975
0,278,0,True,False,False,1.0,0.0,0.0,0.0,0.0,79.769722,57.234203,-0.739751
0,279,0,True,False,False,0.0,0.0,0.0,1.0,0.0,62.444721,72.784206,38.024999
0,280,0,True,False,False,0.0,0.0,0.0,1.0,0.0,62.444721,65.984205,63.575001
0,281,0,True,False,False,0.0,0.0,0.0,1.0,0.0,45.644718,65.984205,125.625
0,282,0,True,False,False,0.0,1.0,0.0,0.0,0.0,75.044719,61.959203,3.175
0,283,0,True,False,False,0.0,0.0,0.0,1.0,0.0,62.444721,72.784206,103.725002
0,284,0,True,False,False,0.0,0.0,0.0,1.0,0.0,62.444721,72.784207,129.275002
0,285,0,True,False,False,0.0,0.0,0.0,1.0,0.0,54.044719,65.984205,132.925003
0,286,0,True,False,False,0.0,0.0,0.0,1.0,0.0,54.044719,72.784206,125.625
0,287,0,True,False,False,0.0,0.0,0.0,1.0,0.0,45.644718,72.784206,140.224999
0,288,0,True,False,False,0.0,0.0,0.0,1.0,0.0,72.419719,81.359203,38.024999
0,289,0,True,False,False,0.0,0.0,0.0,1.0,0.0,71.019722,65.984205,96.424999
0,290,0,True,False,False,0.0,0.0,0.0,1.0,0.0,54.044719,72.784206,107.375
0,291,0,True,False,False,1.0,0.0,0.0,0.0,0.0,71.019722,57.234203,-0.739751
0,292,0,True,False,False,0.0,0.0,0.0,1.0,0.0,54.04472,72.784207,67.225003
0,293,0,True,False,False,0.0,0.0,0.0,1.0,0.0,37.069717,72.784206,114.674999
0,294,0,True,False,False,0.0,0.0,0.0,1.0,0.0,35.669718,81.359203,16.125
0,295,0,True,False,False,0.0,0.0,0.0,1.0,0.0,45.644718,72.784207,19.775001
